Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
El Salvador,SLV222,A.1.1.1.1,Rice,tonnes,45.0,4439.0,20.0,5.0,2503.0,6193.0,44.0,41.0,724.0,5325.0,6800.0,6570.0,2950.0,7376.0,11935.0,18300.0,11000.0,20980.0,11145.0,10631.0,7922.0,20132.0,10221.0,14041.0,20908.0,18996.0,25600.0,23747.0,25840.0,22447.0,40132.0,45087.0,58635.0,63033.0,49279.0,59316.0,64923.0,59125.0,57964.0,60811.0,62192.0,63374.0,62775.0,67224.0,,,,
Equatorial Guinea,GNQ226,A.1.1.1.1,Rice,tonnes,0.0,2200.0,1900.0,2000.0,2200.0,1500.0,3500.0,3000.0,2000.0,2000.0,2000.0,1800.0,1410.0,3300.0,1500.0,6200.0,5000.0,5000.0,8600.0,9000.0,9000.0,5000.0,3900.0,880.0,314.0,100.0,738.0,200.0,6000.0,100.0,1600.0,3492.0,261.0,3269.0,7400.0,3402.0,6613.0,5264.0,9975.0,4906.0,8154.0,10521.0,13476.0,20167.0,,,,
Eritrea,ERI232,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,19.0,2800.0,3000.0,18210.0,2003.0,7200.0,0.0,59.0,2070.0,66.0,130.0,94.0,889.0,76.0,210.0,544.0,659.0,600.0,1238.0,0.0,434.0,,,,
Estonia,EST233,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,131.0,1731.0,956.0,2844.0,10088.0,5165.0,3148.0,3778.0,3071.0,3610.0,3651.0,3744.0,3778.0,2921.0,3234.0,3196.0,4105.0,2942.0,3728.0,3715.0,3859.0,3870.0,,,,
Ethiopia,ETH231,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,13165.0,10241.0,1295.0,2100.0,3600.0,5405.0,8756.0,2681.0,4505.0,10415.0,20163.0,17334.0,17388.0,29996.0,44326.0,22287.0,30239.0,44780.0,71405.0,114862.0,154841.0,,,,
Ethiopia (Former),ETH230,A.1.1.1.1,Rice,tonnes,963.0,874.0,1094.0,235.0,530.0,123.0,1390.0,916.0,3800.0,2300.0,5.0,7910.0,5002.0,21494.0,9700.0,12300.0,11073.0,13297.0,10155.0,40181.0,10175.0,11061.0,13334.0,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO234,A.1.1.1.1,Rice,tonnes,29.0,26.0,22.0,21.0,24.0,13.0,20.0,21.0,19.0,28.0,32.0,39.0,37.0,42.0,38.0,46.0,49.0,57.0,58.0,60.0,49.0,51.0,75.0,77.0,78.0,82.0,93.0,88.0,86.0,106.0,74.0,27.0,41.0,36.0,148.0,150.0,100.0,129.0,128.0,146.0,137.0,119.0,126.0,142.0,,,,
Fiji Islands,FJI242,A.1.1.1.1,Rice,tonnes,6036.0,10718.0,11006.0,15670.0,14804.0,13536.0,12383.0,17380.0,15772.0,16763.0,14765.0,15010.0,16243.0,19270.0,14486.0,16492.0,15918.0,15537.0,14775.0,11710.0,19559.0,19030.0,29960.0,31226.0,26975.0,22780.0,29370.0,51200.0,55760.0,33180.0,23694.0,25897.0,23721.0,29611.0,26829.0,29685.0,23532.0,30075.0,47580.0,30148.0,50387.0,31649.0,32410.0,38923.0,,,,
Finland,FIN246,A.1.1.1.1,Rice,tonnes,16873.0,13638.0,13259.0,15345.0,13269.0,16213.0,10073.0,11269.0,11546.0,11533.0,16117.0,16529.0,15644.0,15861.0,11967.0,18281.0,15191.0,20321.0,20785.0,22760.0,21176.0,19563.0,25699.0,24901.0,34162.0,11658.0,21136.0,23533.0,21270.0,21752.0,23656.0,25325.0,30647.0,25951.0,19927.0,24996.0,24442.0,27036.0,26641.0,24240.0,24291.0,25199.0,24354.0,24907.0,,,,
France,FRA250,A.1.1.1.1,Rice,tonnes,89132.0,99044.0,125070.0,150251.0,152521.0,149432.0,191877.0,258298.0,273567.0,242734.0,248076.0,240108.0,263429.0,327583.0,323578.0,277656.0,295552.0,270242.0,288141.0,289394.0,259240.0,284469.0,299758.0,262757.0,280213.0,274639.0,283245.0,356068.0,366370.0,379329.0,402667.0,419143.0,424582.0,436814.0,460651.0,449384.0,447108.0,499596.0,492034.0,482705.0,445239.0,496238.0,477670.0,496735.0,,,,
French Polynesia,PYF258,A.1.1.1.1,Rice,tonnes,2577.0,2702.0,3231.0,2964.0,3108.0,3248.0,3347.0,3545.0,3976.0,3981.0,4896.0,4317.0,4609.0,4733.0,5377.0,5170.0,5505.0,7345.0,4721.0,5000.0,6984.0,6000.0,7209.0,6505.0,7954.0,8633.0,7411.0,9500.0,8929.0,7265.0,8963.0,9070.0,9874.0,9577.0,10546.0,13467.0,8250.0,9908.0,11566.0,8506.0,10448.0,10048.0,9925.0,10714.0,,,,
Gabon,GAB266,A.1.1.1.1,Rice,tonnes,2505.0,2673.0,2418.0,1747.0,3042.0,4520.0,6348.0,8041.0,7941.0,6287.0,4246.0,7695.0,9605.0,9883.0,14837.0,17572.0,11300.0,14000.0,14000.0,14000.0,14267.0,24200.0,32200.0,27934.0,31068.0,67139.0,43445.0,35641.0,46211.0,71676.0,34505.0,63911.0,88823.0,14105.0,44978.0,57550.0,37825.0,42351.0,87920.0,67302.0,55220.0,61989.0,54508.0,83846.0,,,,
Gambia,GMB270,A.1.1.1.1,Rice,tonnes,14219.0,7642.0,10411.0,12716.0,8847.0,13468.0,24104.0,30446.0,34351.0,24923.0,26300.0,27767.0,27700.0,29671.0,50000.0,64783.0,36738.0,50303.0,90194.0,25845.0,75055.0,64589.0,54600.0,50680.0,62000.0,68207.0,85021.0,94265.0,12800.0,66425.0,89825.0,54363.0,69267.0,79807.0,29360.0,111208.0,92246.0,114155.0,115745.0,136990.0,139344.0,74856.0,90625.0,69699.0,,,,
Georgia,GEO268,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,2000.0,1646.0,4300.0,4900.0,1902.0,3213.0,3161.0,1418.0,813.0,396.0,2226.0,1520.0,10321.0,6871.0,10470.0,11413.0,8562.0,9703.0,10395.0,11207.0,8707.0,12058.0,,,,
Germany,DEU276,A.1.1.1.1,Rice,tonnes,190034.0,215511.0,190856.0,204794.0,196765.0,173674.0,209329.0,198379.0,222813.0,194230.0,196692.0,215216.0,205603.0,202662.0,230816.0,229385.0,234577.0,220559.0,221367.0,222689.0,215605.0,489846.0,260683.0,222950.0,250661.0,217358.0,258349.0,231701.0,223199.0,242238.0,274997.0,265462.0,273560.0,264528.0,284610.0,289903.0,313687.0,333897.0,354187.0,350474.0,330218.0,386325.0,376437.0,377640.0,,,,
Ghana,GHA288,A.1.1.1.1,Rice,tonnes,53428.0,34913.0,24268.0,53574.0,39112.0,357.0,4133.0,8970.0,45400.0,36000.0,65878.0,31871.0,16358.0,32825.0,50385.0,60000.0,54000.0,73200.0,69000.0,80000.0,113000.0,178853.0,216142.0,121000.0,281113.0,104267.0,34892.0,37419.0,77986.0,69131.0,166828.0,368113.0,314324.0,755026.0,792961.0,484444.0,390017.0,442064.0,394998.0,383945.0,320143.0,543446.0,400316.0,644328.0,,,,
Greece,GRC300,A.1.1.1.1,Rice,tonnes,1578.0,2048.0,1946.0,6223.0,10065.0,566.0,1360.0,77.0,10.0,91.0,18.0,2366.0,7845.0,7235.0,8761.0,6984.0,5411.0,4948.0,5810.0,4373.0,4564.0,6061.0,7182.0,6982.0,5951.0,6330.0,10475.0,7346.0,6672.0,9902.0,10284.0,12745.0,16978.0,14256.0,17868.0,15817.0,24945.0,22187.0,23631.0,20235.0,22592.0,17899.0,16078.0,19697.0,,,,
Grenada,GRD308,A.1.1.1.1,Rice,tonnes,1400.0,1456.0,1315.0,880.0,1200.0,1400.0,527.0,830.0,1558.0,1016.0,887.0,1783.0,1998.0,1301.0,1812.0,1952.0,1827.0,2055.0,2229.0,2408.0,1785.0,1478.0,1735.0,3717.0,1377.0,1166.0,3632.0,1930.0,1898.0,1773.0,2054.0,2194.0,929.0,871.0,1477.0,1921.0,1481.0,1591.0,1791.0,2030.0,1050.0,1102.0,1830.0,1172.0,,,,
Guam,GUM316,A.1.1.1.1,Rice,tonnes,4613.0,5500.0,6700.0,6560.0,5300.0,4000.0,4000.0,4000.0,3600.0,7000.0,8400.0,6700.0,6700.0,6200.0,6300.0,6800.0,7000.0,7000.0,7000.0,7000.0,6000.0,6000.0,6000.0,7000.0,8000.0,9600.0,9600.0,9600.0,9600.0,9600.0,1678.0,1689.0,2304.0,1419.0,1783.0,1814.0,3421.0,4513.0,5019.0,5147.0,5276.0,2784.0,0.0,0.0,,,,
Guatemala,GTM320,A.1.1.1.1,Rice,tonnes,4469.0,2608.0,3359.0,1303.0,195.0,5918.0,532.0,4442.0,5215.0,10828.0,4341.0,3229.0,207.0,136.0,21.0,259.0,16592.0,9567.0,7151.0,6027.0,13761.0,12256.0,12641.0,19315.0,13401.0,26213.0,16504.0,17779.0,2281.0,16951.0,29082.0,33820.0,55144.0,41856.0,56940.0,60988.0,73217.0,65637.0,62213.0,57210.0,55873.0,58740.0,69871.0,71561.0,,,,
Guinea,GIN324,A.1.1.1.1,Rice,tonnes,30000.0,15000.0,17000.0,30000.0,30000.0,36200.0,20000.0,35500.0,50000.0,71202.0,128000.0,77600.0,46536.0,77020.0,80000.0,70000.0,80000.0,90000.0,193468.0,195444.0,182158.0,182158.0,246493.0,213632.0,278679.0,290782.0,212765.0,196287.0,159829.0,209744.0,172359.0,251435.0,331975.0,307334.0,97872.0,160828.0,251814.0,332648.0,339367.0,237314.0,238010.0,148087.0,369107.0,363755.0,,,,
Guinea-Bissau,GNB624,A.1.1.1.1,Rice,tonnes,13320.0,28904.0,20354.0,29778.0,30626.0,14313.0,10891.0,13082.0,36700.0,28005.0,20000.0,32513.0,13841.0,23334.0,22700.0,19169.0,16241.0,49348.0,46940.0,38697.0,43268.0,59648.0,75720.0,66270.0,60000.0,58955.0,49510.0,80800.0,38750.0,62230.0,74400.0,68000.0,77650.0,83000.0,87173.0,79673.0,33245.0,33178.0,19604.0,85088.0,57059.0,65823.0,69990.0,76193.0,,,,
Guyana,GUY328,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,36.0,5.0,7.0,1.0,3.0,481.0,333.0,30.0,36.0,15.0,30.0,180.0,10.0,100.0,51.0,37.0,,,,
Haiti,HTI332,A.1.1.1.1,Rice,tonnes,4.0,48.0,197.0,2515.0,18.0,2106.0,17765.0,44900.0,15000.0,17800.0,16200.0,16300.0,25000.0,15000.0,5000.0,7000.0,17000.0,20000.0,15000.0,25000.0,114000.0,112000.0,140000.0,150000.0,140000.0,208000.0,207110.0,242850.0,214240.0,247590.0,252010.0,197405.0,290159.0,353183.0,278020.0,346104.0,410464.0,311502.0,322578.0,331817.0,465613.0,397654.0,394340.0,424517.0,,,,
Honduras,HND340,A.1.1.1.1,Rice,tonnes,10245.0,2689.0,4543.0,485.0,1270.0,11081.0,1343.0,5044.0,10008.0,7024.0,4052.0,3090.0,2990.0,1900.0,2307.0,1930.0,664.0,4557.0,1066.0,5899.0,7306.0,32062.0,2491.0,3716.0,18296.0,15141.0,37678.0,32945.0,33439.0,61555.0,73704.0,95352.0,66532.0,86666.0,97071.0,112912.0,103011.0,70631.0,91606.0,109858.0,88200.0,104866.0,111373.0,86557.0,,,,
Hong Kong,HKG344,A.1.1.1.1,Rice,tonnes,344235.0,370306.0,457687.0,425585.0,314658.0,343667.0,361914.0,340920.0,343335.0,361078.0,359061.0,362102.0,365394.0,370547.0,365809.0,378336.0,367677.0,372588.0,363636.0,406577.0,374074.0,391648.0,400165.0,372786.0,358077.0,357551.0,370627.0,348689.0,323853.0,327801.0,309600.0,321220.0,337657.0,331128.0,326162.0,328363.0,320440.0,347987.0,344925.0,340338.0,340954.0,349702.0,315693.0,346126.0,,,,
Hungary,HUN348,A.1.1.1.1,Rice,tonnes,20559.0,17955.0,9723.0,14166.0,12398.0,15159.0,13302.0,27173.0,29974.0,21689.0,23599.0,19863.0,13882.0,62232.0,64085.0,19335.0,17969.0,17526.0,17617.0,21661.0,20224.0,24989.0,40685.0,48328.0,24532.0,33188.0,40956.0,39672.0,39536.0,50463.0,37659.0,48380.0,50630.0,45823.0,44828.0,36621.0,41530.0,38123.0,44840.0,38980.0,29565.0,36385.0,24436.0,16001.0,,,,
Iceland,ISL352,A.1.1.1.1,Rice,tonnes,261.0,267.0,147.0,365.0,284.0,258.0,357.0,203.0,306.0,291.0,321.0,298.0,307.0,347.0,392.0,288.0,380.0,367.0,492.0,467.0,473.0,510.0,477.0,557.0,631.0,657.0,688.0,880.0,767.0,835.0,893.0,995.0,1102.0,1108.0,1106.0,1196.0,1158.0,1267.0,1382.0,1145.0,1331.0,1279.0,1233.0,1377.0,,,,
India,IND356,A.1.1.1.1,Rice,tonnes,580424.0,532053.0,300351.0,264005.0,109726.0,277178.0,411625.0,133713.0,4255.0,3439.0,4732.0,52043.0,27406.0,214388.0,506992.0,59440.0,28258.0,10365.0,707474.0,468630.0,69111.0,15565.0,106421.0,85257.0,14027.0,5432.0,3436.0,2926.0,9979.0,34498.0,15914.0,63.0,872.0,339.0,0.0,256.0,162.0,145.0,85.0,66.0,95.0,1093.0,539.0,1323.0,,,,
Indonesia,IDN360,A.1.1.1.1,Rice,tonnes,956130.0,506000.0,734300.0,1862691.0,1132073.0,691777.0,1301185.0,1973355.0,1841580.0,1922028.0,2011713.0,538276.0,309641.0,1168483.0,414332.0,33825.0,27994.0,54983.0,32730.0,268197.0,49386.0,173544.0,609557.0,24042.0,632946.0,3165384.0,2147784.0,329313.0,2891676.0,4671223.0,1338988.0,639537.0,1790323.0,1613421.0,388429.0,188944.0,455850.0,1403331.0,288359.0,248454.0,685768.0,2745281.0,1802050.0,472239.0,,,,
Iran,IRN364,A.1.1.1.1,Rice,tonnes,5626.0,60490.0,91872.0,11691.0,191457.0,286149.0,260038.0,589904.0,271421.0,335596.0,364761.0,538268.0,388835.0,559555.0,538451.0,492509.0,429851.0,731007.0,188666.0,794141.0,558000.0,574284.0,849453.0,1042659.0,433396.0,1469700.0,1035000.0,573748.0,568163.0,766800.0,1016522.0,700531.0,868981.0,945729.0,984448.0,1162885.0,1249473.0,1009409.0,1199135.0,802849.0,1132219.0,1125596.0,1026117.0,2180127.0,,,,
Iraq,IRQ368,A.1.1.1.1,Rice,tonnes,2241.0,96725.0,33311.0,15982.0,197932.0,151196.0,194293.0,235000.0,290000.0,320000.0,400000.0,350000.0,370000.0,440000.0,510000.0,500000.0,550000.0,524000.0,603000.0,542000.0,380000.0,300000.0,450000.0,655000.0,200000.0,225000.0,214000.0,684000.0,629000.0,781000.0,1200000.0,1278167.0,1162000.0,433500.0,651641.0,830639.0,1329089.0,735900.0,1051916.0,1099560.0,1123166.0,1122223.0,1384169.0,1317732.0,,,,
Ireland,IRL372,A.1.1.1.1,Rice,tonnes,3121.0,2974.0,3566.0,3730.0,2076.0,2817.0,3356.0,3205.0,2464.0,3284.0,3678.0,3755.0,3709.0,3737.0,4059.0,4309.0,4203.0,4432.0,5586.0,5308.0,6153.0,7743.0,8339.0,7614.0,7692.0,8028.0,9520.0,10208.0,13201.0,11209.0,11281.0,13092.0,12478.0,12096.0,13871.0,9445.0,9827.0,13350.0,18729.0,18976.0,20585.0,18051.0,18555.0,17812.0,,,,
Israel,ISR376,A.1.1.1.1,Rice,tonnes,32091.0,34835.0,31397.0,30351.0,32336.0,42276.0,35934.0,37524.0,28884.0,47852.0,42584.0,31640.0,56663.0,50142.0,46553.0,57564.0,62850.0,64211.0,39653.0,70758.0,53503.0,56893.0,65796.0,85144.0,68737.0,83260.0,93562.0,98386.0,87157.0,86914.0,92370.0,129445.0,136894.0,82626.0,99204.0,78319.0,96472.0,108760.0,97746.0,110043.0,89064.0,91414.0,128079.0,192872.0,,,,
Italy,ITA380,A.1.1.1.1,Rice,tonnes,4256.0,5564.0,24590.0,16636.0,5278.0,6270.0,52453.0,117667.0,298529.0,172844.0,114443.0,189749.0,285434.0,158075.0,162768.0,337184.0,173061.0,153809.0,93274.0,100223.0,49421.0,49712.0,32676.0,50011.0,46510.0,58116.0,48584.0,76454.0,58267.0,62486.0,130862.0,72390.0,84626.0,75924.0,134004.0,103633.0,176077.0,122824.0,172825.0,122156.0,93751.0,107557.0,96223.0,99647.0,,,,
Jamaica,JAM388,A.1.1.1.1,Rice,tonnes,33268.0,37577.0,36756.0,31594.0,39009.0,49256.0,45654.0,28558.0,45478.0,27817.0,53002.0,42363.0,38838.0,50669.0,52120.0,55171.0,53485.0,45114.0,57184.0,38946.0,57779.0,76528.0,68803.0,74175.0,75484.0,95816.0,73388.0,69821.0,59500.0,78718.0,59632.0,67144.0,75358.0,54292.0,92885.0,68838.0,76403.0,82500.0,80166.0,68980.0,78148.0,72832.0,82160.0,81270.0,,,,
Japan,JPN392,A.1.1.1.1,Rice,tonnes,75274.0,48654.0,4697.0,24480.0,62078.0,35045.0,21160.0,43151.0,62366.0,15347.0,14360.0,75537.0,66980.0,15926.0,152913.0,24780.0,28427.0,21766.0,17729.0,17082.0,19358.0,17808.0,20267.0,109493.0,805063.0,30536.0,418081.0,556173.0,487048.0,644865.0,655296.0,642675.0,664046.0,723215.0,689098.0,817878.0,630641.0,671024.0,626105.0,694207.0,691918.0,764717.0,643195.0,710290.0,,,,
Jordan,JOR400,A.1.1.1.1,Rice,tonnes,14798.0,24076.0,25405.0,16083.0,23333.0,11413.0,32815.0,23787.0,24583.0,34647.0,47259.0,36856.0,46047.0,36063.0,55303.0,50990.0,71581.0,60451.0,76720.0,39043.0,120548.0,111980.0,81725.0,84535.0,62064.0,76283.0,142000.0,104507.0,87963.0,113524.0,97573.0,112088.0,104764.0,140664.0,135899.0,130466.0,139349.0,158413.0,134307.0,167516.0,133647.0,140207.0,182934.0,148990.0,,,,
Kazakhstan,KAZ398,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,200.0,1000.0,1700.0,613.0,4346.0,6230.0,1127.0,2922.0,2371.0,950.0,32108.0,12075.0,2506.0,3911.0,8929.0,13612.0,20441.0,34315.0,18473.0,15225.0,24913.0,16819.0,,,,
Kenya,KEN404,A.1.1.1.1,Rice,tonnes,1149.0,10203.0,1873.0,2.0,0.0,4.0,10001.0,0.0,11.0,241.0,13604.0,11100.0,42400.0,43015.0,507.0,562.0,59746.0,38570.0,10000.0,30008.0,27989.0,61165.0,59597.0,37309.0,83659.0,27093.0,28807.0,62435.0,62665.0,52054.0,105714.0,137496.0,137843.0,191653.0,223187.0,228041.0,259137.0,259035.0,264772.0,296204.0,282314.0,358031.0,483498.0,412411.0,,,,
Kiribati,KIR296,A.1.1.1.1,Rice,tonnes,1107.0,1274.0,1641.0,3602.0,1536.0,1863.0,2086.0,2138.0,2490.0,2866.0,3012.0,2330.0,2498.0,2699.0,2586.0,2797.0,3209.0,3439.0,4352.0,4232.0,4621.0,4659.0,5191.0,5000.0,4952.0,6705.0,6355.0,5046.0,4500.0,5500.0,5000.0,4500.0,4500.0,4800.0,5009.0,9091.0,6867.0,4317.0,5161.0,8087.0,9000.0,10568.0,9407.0,7878.0,,,,
Kuwait,KWT414,A.1.1.1.1,Rice,tonnes,38455.0,55295.0,54020.0,28431.0,42499.0,73089.0,57613.0,76207.0,67330.0,95089.0,85463.0,59030.0,144170.0,58796.0,88808.0,90000.0,79386.0,102878.0,60259.0,116878.0,22121.0,14711.0,84992.0,83366.0,102835.0,88612.0,103800.0,104769.0,111897.0,125891.0,131713.0,132551.0,104142.0,97655.0,150622.0,160736.0,187888.0,213739.0,182035.0,185834.0,186871.0,293419.0,208712.0,173821.0,,,,
Kyrgyzstan,KGZ417,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,6000.0,6000.0,4000.0,3505.0,3560.0,2600.0,5738.0,3349.0,2668.0,825.0,3414.0,7387.0,1167.0,4699.0,33264.0,31361.0,41349.0,34972.0,23086.0,15277.0,25691.0,22905.0,,,,
Laos,LAO418,A.1.1.1.1,Rice,tonnes,69519.0,65462.0,82218.0,67937.0,50519.0,22210.0,45000.0,100000.0,135000.0,115000.0,1000.0,50000.0,18000.0,26500.0,38000.0,6800.0,4026.0,2100.0,3764.0,5618.0,4240.0,26100.0,7014.0,5713.0,16452.0,15939.0,26731.0,19927.0,40585.0,4707.0,13693.0,21969.0,26400.0,23558.0,32864.0,22327.0,17298.0,24628.0,23734.0,43040.0,42773.0,17071.0,13055.0,10930.0,,,,
Latvia,LVA428,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,417.0,343.0,1527.0,1952.0,3931.0,5398.0,6222.0,6627.0,6032.0,6202.0,8733.0,6176.0,5368.0,4909.0,5149.0,7281.0,5521.0,4541.0,5229.0,8757.0,5443.0,6262.0,,,,
Lebanon,LBN422,A.1.1.1.1,Rice,tonnes,24468.0,24933.0,26087.0,20158.0,34000.0,19000.0,18000.0,24468.0,18500.0,21000.0,25000.0,23000.0,30000.0,22000.0,20000.0,31000.0,35000.0,35000.0,35000.0,41000.0,37000.0,42000.0,43000.0,55000.0,60000.0,68500.0,30000.0,40810.0,37072.0,50839.0,49276.0,45055.0,45165.0,51289.0,50770.0,49507.0,44244.0,43269.0,47017.0,50123.0,51463.0,53354.0,57944.0,63496.0,,,,
Lesotho,LSO426,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,200.0,200.0,850.0,900.0,2400.0,1100.0,2000.0,2000.0,4000.0,3740.0,2300.0,1700.0,1800.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,9000.0,10000.0,9500.0,9800.0,10000.0,10000.0,10000.0,10000.0,9000.0,5070.0,15999.0,22200.0,4550.0,11000.0,11500.0,11800.0,12000.0,12000.0,2899.0,,,,
Liberia,LBR430,A.1.1.1.1,Rice,tonnes,49010.0,54139.0,41800.0,46008.0,34500.0,30641.0,37466.0,55809.0,60966.0,73945.0,86393.0,95509.0,98444.0,77713.0,101015.0,85318.0,95000.0,89300.0,78500.0,130000.0,65000.0,165000.0,121000.0,129000.0,100000.0,30200.0,35411.0,13100.0,46000.0,40700.0,80915.0,89627.0,101981.0,100597.0,107627.0,151847.0,216223.0,148399.0,170430.0,248123.0,294503.0,150129.0,242318.0,270623.0,,,,
Libya,LBY434,A.1.1.1.1,Rice,tonnes,18525.0,22802.0,15656.0,46003.0,32860.0,44170.0,27439.0,55660.0,33633.0,55087.0,44214.0,49043.0,63065.0,35000.0,42000.0,37000.0,88679.0,67977.0,43447.0,275505.0,105248.0,150956.0,206000.0,200000.0,100000.0,102072.0,93300.0,113400.0,119210.0,110012.0,164533.0,124699.0,92381.0,109724.0,124783.0,176868.0,124105.0,173820.0,134534.0,35902.0,66724.0,193356.0,149703.0,172723.0,,,,
Lithuania,LTU440,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,589.0,0.0,2847.0,4571.0,8249.0,9724.0,13027.0,9551.0,11676.0,13799.0,11251.0,7601.0,11424.0,11900.0,14027.0,12294.0,10956.0,12042.0,13310.0,12299.0,12682.0,13498.0,,,,
Luxembourg,LUX442,A.1.1.1.1,Rice,tonnes,249.055183957,306.116560215,297.49738736,431.582293456,358.135427183,324.426305889,664.753040118,594.845524974,633.853012265,668.798774315,869.230523034,929.463456403,1213.24052779,1316.13756724,1403.03823208,1531.10517519,1067.42352556,1056.25644632,1025.85747118,1391.79652797,1022.29679866,1008.17137624,970.224628214,990.336031541,1061.07508099,1093.22241029,1415.74578191,1183.91828297,1007.95816231,1050.64358978,1415.0,1446.0,1126.0,1258.0,1383.0,1196.0,1373.0,1482.0,2021.0,1875.0,2021.0,2717.0,2528.0,2389.0,,,,
Macau,MAC446,A.1.1.1.1,Rice,tonnes,16843.0,18145.0,18579.0,14314.0,13953.0,13666.0,15729.0,18329.0,12777.0,19861.0,21334.0,19118.0,23033.0,23430.0,21563.0,20781.0,22596.0,23490.0,23256.0,25989.0,26553.0,25350.0,26000.0,24061.0,25853.0,26737.0,26644.0,24680.0,24139.0,24782.0,24094.0,24018.0,24971.0,26108.0,25034.0,25543.0,27521.0,31847.0,25402.0,24571.0,23696.0,27127.0,23967.0,24070.0,,,,
Macedonia,MKD807,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,193.0,1020.0,5000.0,0.0,999.0,370.0,100.0,88.0,127.0,307.0,358.0,2255.0,263.0,275.0,258.0,981.0,150.0,46.0,133.0,215.0,105.0,214.0,,,,
Madagascar,MDG450,A.1.1.1.1,Rice,tonnes,20312.0,61311.0,48719.0,68511.0,99397.0,57312.0,62827.0,77930.0,126263.0,180782.0,72655.0,192556.0,354458.0,232072.0,138592.0,150015.0,162178.0,124610.0,37251.0,91026.0,58968.0,23302.0,52297.0,15447.0,79847.0,60135.0,20452.0,56644.0,58045.0,94470.0,207655.0,172684.0,60684.0,254109.0,151389.0,312908.0,155400.0,190581.0,168638.0,109450.0,132510.0,201073.0,193081.0,388701.0,,,,
Malawi,MWI454,A.1.1.1.1,Rice,tonnes,33.0,76.0,131.0,15.0,4.0,9.0,4.0,7.0,200.0,1300.0,2121.0,55.0,360.0,80.0,5.0,100.0,500.0,4600.0,5.0,1184.0,24.0,981.0,4127.0,4235.0,4425.0,2450.0,650.0,980.0,855.0,856.0,3504.0,2230.0,11277.0,5455.0,203.0,1339.0,3720.0,3783.0,5314.0,6710.0,751.0,310.0,2861.0,977.0,,,,
Malaysia,MYS458,A.1.1.1.1,Rice,tonnes,355371.0,235430.0,213074.0,298499.0,333768.0,145998.0,210275.0,283317.0,407017.0,238089.0,167593.0,316664.0,403038.0,358256.0,436520.0,428017.0,191180.0,196507.0,283880.0,367732.0,330336.0,399889.0,446138.0,396201.0,341233.0,427652.0,588761.0,641127.0,657870.0,612466.0,595581.0,524999.0,496102.0,368261.0,522440.0,583654.0,820480.0,778894.0,1106743.0,1086616.0,930583.0,1031033.0,1005416.0,889820.0,,,,
Maldives,MDV462,A.1.1.1.1,Rice,tonnes,3350.0,3600.0,4000.0,4000.0,2037.0,2513.0,5426.0,14967.0,257.0,11716.0,10589.0,14694.0,13000.0,9000.0,13000.0,8600.0,9000.0,9000.0,5720.0,11695.0,15000.0,10424.0,10000.0,12829.0,11453.0,11595.0,18429.0,11773.0,13134.0,15744.0,17458.0,16872.0,18251.0,14590.0,19113.0,17711.0,19761.0,20356.0,26142.0,26409.0,22502.0,23710.0,21933.0,24616.0,,,,
Mali,MLI466,A.1.1.1.1,Rice,tonnes,14500.0,15000.0,30545.0,45223.0,70992.0,20080.0,96.0,366.0,21724.0,20183.0,53026.0,26000.0,71131.0,64754.0,100200.0,114000.0,129100.0,50000.0,70281.0,50500.0,20000.0,21000.0,40000.0,31500.0,3600.0,45700.0,78155.0,38315.0,90251.0,82436.0,51868.0,78961.0,202758.0,186620.0,105032.0,272084.0,174225.0,147422.0,172269.0,109446.0,57594.0,103009.0,421130.0,108558.0,,,,
