Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guinea,GIN324,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,13058.0,6.0,422.0,104.0,0.0,0.0,9.0,12.0,1104.0,20.0,0.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,
Guinea-Bissau,GNB624,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Guyana,GUY328,A.1.1.1.1,Rice,tonnes,61092.0,73311.0,70055.0,48582.0,51654.0,83204.0,94344.0,66912.0,106442.0,84080.0,80852.0,78010.0,34831.0,41715.0,47946.0,29339.0,38634.0,68988.0,55927.0,44425.0,50943.0,54047.0,115102.0,124090.0,182032.0,200544.0,261823.0,271392.0,238306.0,243761.0,200474.0,209591.0,157004.0,145095.0,230759.0,209245.0,162306.0,162686.0,189550.0,211604.0,148921.0,79080.0,98186.0,233715.0,,,,
Haiti,HTI332,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,36.0,1.0,,,,,,,,,,,,,,,,,
Honduras,HND340,A.1.1.1.1,Rice,tonnes,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,90.0,0.0,52.0,365.0,890.0,46.0,117.0,369.0,699.0,2298.0,1458.0,1292.0,746.0,1955.0,2221.0,2682.0,2209.0,2679.0,3920.0,5440.0,3709.0,,,,
Hong Kong,HKG344,A.1.1.1.1,Rice,tonnes,12499.0,15217.0,97961.0,55995.0,19818.0,4188.0,2211.0,3616.0,3486.0,3439.0,5593.0,5755.0,6391.0,8932.0,9656.0,13989.0,12765.0,13252.0,12271.0,36548.0,23681.0,47039.0,51495.0,31216.0,32594.0,28952.0,21316.0,12231.0,7978.0,7415.0,6687.0,5667.0,6326.0,5609.0,10448.0,8989.0,8307.0,7819.0,10226.0,10726.0,9685.0,9978.0,10815.0,12964.0,,,,
Hungary,HUN348,A.1.1.1.1,Rice,tonnes,1150.0,70.0,4219.0,6212.0,1668.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,12.0,37.0,0.0,86.0,1092.0,187.0,1281.0,323.0,69.0,69.0,0.0,56.0,500.0,494.0,58.0,22.0,2.0,62.0,126.0,302.0,3630.0,3227.0,4900.0,7538.0,3526.0,1997.0,,,,
Iceland,ISL352,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1.0,1.0,6.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,
India,IND356,A.1.1.1.1,Rice,tonnes,128264.0,176738.0,161303.0,123701.0,184472.0,139241.0,410480.0,374404.0,557244.0,888104.0,1162565.0,1551003.0,1028464.0,813266.0,770529.0,615590.0,683240.0,762320.0,705682.0,1037747.0,966108.0,1060231.0,944818.0,1286247.0,1215460.0,5195805.0,2822829.0,2455663.0,4975221.0,1895180.0,1532572.0,2193711.0,5053160.0,3401921.0,4794452.0,4062474.0,4738849.0,6449003.0,2484249.0,2148001.0,2225347.0,5004280.0,10470312.0,11300105.0,,,,
Indonesia,IDN360,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,5.0,0.0,10003.0,92896.0,30183.0,72757.0,30111.0,273615.0,138466.0,34970.0,2303.0,106649.0,2480.0,693.0,45135.0,350766.0,169141.0,5.0,197.0,63.0,1791.0,2442.0,1119.0,3790.0,3891.0,668.0,888.0,42285.0,940.0,1186.0,1840.0,2395.0,345.0,803.0,825.0,1269.0,,,,
Iran,IRN364,A.1.1.1.1,Rice,tonnes,305.0,175.0,215.0,5668.0,162.0,2235.0,332.0,79.0,21.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,229.0,12.0,425.0,419.0,275.0,211.0,307.0,182.0,920.0,763.0,10598.0,1942.0,542.0,237.0,110.0,1224.0,1309.0,,,,
Iraq,IRQ368,A.1.1.1.1,Rice,tonnes,52.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,70.0,0.0,0.0,769.0,1500.0,1700.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,25420.0,0.0,10520.0,10808.0,1228.0,2028.0,87.0,0.0,0.0,0.0,49.0,46.0,46.0,45.0,45.0,,,,
Ireland,IRL372,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,15.0,69.0,117.0,48.0,96.0,71.0,73.0,532.0,77.0,192.0,260.0,189.0,31.0,83.0,49.0,94.0,154.0,460.0,227.0,297.0,211.0,19.0,1.0,0.0,60.0,29.0,29.0,4.0,20.0,46.0,145.0,113.0,109.0,96.0,150.0,187.0,177.0,319.0,467.0,391.0,259.0,,,,
Israel,ISR376,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,590.0,28.0,1089.0,236.0,820.0,2.0,120.0,450.0,35.0,40.0,10.0,100.0,1505.0,115.0,665.0,1470.0,3968.0,80.0,0.0,40.0,8.0,5.0,0.0,16.0,25.0,151.0,119.0,686.0,922.0,201.0,115.0,88.0,102.0,55.0,,,,
Italy,ITA380,A.1.1.1.1,Rice,tonnes,343373.0,431492.0,360483.0,225137.0,441567.0,431514.0,387039.0,299034.0,433131.0,521124.0,575321.0,575366.0,526983.0,544643.0,534460.0,724908.0,672873.0,603157.0,502353.0,509016.0,567281.0,638637.0,731349.0,564999.0,612474.0,518521.0,601348.0,627940.0,597539.0,663386.0,662645.0,559277.0,590024.0,566901.0,664909.0,749862.0,731841.0,715681.0,790070.0,717765.0,805774.0,722136.0,736346.0,718904.0,,,,
Jamaica,JAM388,A.1.1.1.1,Rice,tonnes,39.0,0.0,37.0,32.0,507.0,0.0,18.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,12168.0,0.0,0.0,0.0,36.0,0.0,0.0,164.0,0.0,105.0,22.0,838.0,2.0,0.0,0.0,0.0,1015.0,,,,
Japan,JPN392,A.1.1.1.1,Rice,tonnes,563947.0,854157.0,182675.0,514120.0,281058.0,10069.0,218.0,16785.0,73801.0,559679.0,649945.0,788806.0,318449.0,320272.0,101835.0,142.0,63.0,33.0,28.0,17.0,16.0,17.0,46.0,49.0,11.0,11937.0,43.0,35851.0,328251.0,131943.0,41378.0,510587.0,23907.0,22711.0,48425.0,12052.0,22572.0,18603.0,40467.0,16939.0,38231.0,25183.0,49503.0,19324.0,,,,
Jordan,JOR400,A.1.1.1.1,Rice,tonnes,0.0,679.0,28.0,296.0,0.0,15.0,339.0,555.0,153.0,599.0,2392.0,80.0,2519.0,1655.0,124.0,0.0,4492.0,4905.0,10627.0,6057.0,10.0,910.0,1862.0,869.0,701.0,2711.0,707.0,1924.0,4418.0,14668.0,3089.0,8455.0,826.0,4070.0,779.0,656.0,1486.0,3010.0,3592.0,2226.0,2165.0,1142.0,3384.0,1218.0,,,,
Kazakhstan,KAZ398,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,7600.0,20500.0,34659.0,21210.0,9069.0,24737.0,42413.0,6193.0,6578.0,4339.0,5662.0,73755.0,33395.0,24050.0,41762.0,26248.0,6417.0,19634.0,62970.0,46674.0,52851.0,,,,
Kenya,KEN404,A.1.1.1.1,Rice,tonnes,673.0,375.0,1224.0,4515.0,95.0,96.0,72.0,366.0,1924.0,27.0,14.0,17.0,23.0,29.0,860.0,27.0,26.0,1032.0,17.0,31.0,25.0,88.0,175541.0,42971.0,33659.0,583.0,75.0,2527.0,203.0,115.0,126.0,147.0,157.0,424.0,77.0,764.0,776.0,595.0,1170.0,2273.0,1612.0,7342.0,13917.0,1745.0,,,,
Kuwait,KWT414,A.1.1.1.1,Rice,tonnes,4469.0,13388.0,16197.0,3282.0,439.0,6456.0,19657.0,13799.0,17172.0,13228.0,13909.0,3381.0,5379.0,5852.0,5532.0,3000.0,2954.0,2334.0,1524.0,4628.0,5551.0,2.0,251.0,527.0,1957.0,3749.0,3765.0,698.0,986.0,1656.0,1143.0,1307.0,668.0,503.0,54.0,46.0,0.0,2.0,,4111.0,85.0,4.0,64.0,8419.0,,,,
Kyrgyzstan,KGZ417,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,880.0,337.0,322.0,313.0,232.0,8.0,8.0,36.0,23.0,51.0,9.0,48.0,114.0,1185.0,1247.0,3226.0,711.0,271.0,376.0,,,,
Latvia,LVA428,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,26.0,32.0,182.0,10.0,9.0,55.0,153.0,89.0,181.0,999.0,725.0,215.0,287.0,799.0,1107.0,552.0,366.0,717.0,1070.0,1396.0,1830.0,,,,
Lebanon,LBN422,A.1.1.1.1,Rice,tonnes,127.0,453.0,2325.0,908.0,1000.0,1000.0,0.0,67.0,3500.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9346.0,1800.0,50.0,60.0,30.0,510.0,501.0,483.0,2447.0,1911.0,967.0,2156.0,6205.0,3086.0,2216.0,217.0,485.0,1783.0,379.0,410.0,733.0,1142.0,763.0,,,,
Liberia,LBR430,A.1.1.1.1,Rice,tonnes,149.0,0.0,0.0,0.0,0.0,0.0,3.0,114.0,497.0,0.0,16.0,0.0,19.0,2245.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6415.0,,,,
Libya,LBY434,A.1.1.1.1,Rice,tonnes,19.0,12.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117.0,12.0,0.0,0.0,20.0,56.0,0.0,,,,,,,,,,,
Lithuania,LTU440,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,222.0,2016.0,1373.0,1513.0,4103.0,1042.0,1443.0,3456.0,2177.0,734.0,1515.0,2658.0,2378.0,2306.0,2838.0,2657.0,2995.0,4441.0,3882.0,4248.0,,,,
Luxembourg,LUX442,A.1.1.1.1,Rice,tonnes,4.71793609249,4.72556930517,7.20727941129,8.76720275432,7.91442023385,7.55413259541,13.0909597441,12.192072619,15.90608858,23.2556510756,30.4369775638,33.818796109,47.868792694,34.8401199654,42.2168566982,42.9371266465,36.9334522104,38.9773212373,35.4364265399,40.4728202653,37.4555639577,38.110188277,41.0193582931,38.0567557883,46.0056781434,47.3039349558,57.5324399454,41.0163050081,37.3300739412,37.2076372099,36.0,45.0,46.0,36.0,58.0,32.0,40.0,67.0,64.0,79.0,68.0,74.0,84.0,53.0,,,,
Macau,MAC446,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,1196.0,148.0,333.0,301.0,282.0,275.0,488.0,628.0,784.0,1981.0,639.0,403.0,349.0,149.0,26.0,4.0,24.0,180.0,1.0,1.0,2.0,0.0,54.0,14.0,3.0,9.0,26.0,71.0,0.0,0.0,0.0,0.0,,,,
Macedonia,MKD807,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,9923.0,10251.0,3791.0,2643.0,966.0,2773.0,5970.0,4891.0,2233.0,1785.0,399.0,299.0,1264.0,2946.0,2661.0,1385.0,3066.0,2260.0,4109.0,9758.0,9801.0,8804.0,,,,
Madagascar,MDG450,A.1.1.1.1,Rice,tonnes,67923.0,35632.0,26039.0,6275.0,6518.0,4546.0,4397.0,2482.0,1126.0,1059.0,1464.0,1782.0,280.0,111.0,39.0,86.0,1.0,525.0,50.0,2.0,401.0,776.0,1142.0,1443.0,1224.0,575.0,1479.0,2077.0,985.0,1005.0,330.0,370.0,429.0,350.0,364.0,205.0,130.0,1964.0,51.0,20.0,34.0,31.0,833.0,8.0,,,,
Malawi,MWI454,A.1.1.1.1,Rice,tonnes,2811.0,5172.0,7150.0,14330.0,11070.0,5101.0,4830.0,11982.0,7698.0,6960.0,9822.0,7901.0,2997.0,374.0,1310.0,419.0,1271.0,0.0,4272.0,3307.0,3561.0,1934.0,1348.0,101.0,5905.0,4712.0,3100.0,3023.0,5228.0,5400.0,0.0,3748.0,1509.0,1108.0,181.0,25.0,134.0,4958.0,1496.0,7305.0,1269.0,954.0,1521.0,1841.0,,,,
Malaysia,MYS458,A.1.1.1.1,Rice,tonnes,193.0,1560.0,14231.0,10868.0,46.0,1.0,5.0,0.0,12.0,0.0,200.0,23.0,10375.0,5.0,10145.0,2002.0,920.0,1527.0,4998.0,69.0,106.0,676.0,134.0,128.0,1162.0,2422.0,119.0,66.0,2086.0,113.0,103.0,152.0,2703.0,8787.0,8227.0,5387.0,4474.0,224.0,911.0,558.0,413.0,661.0,923.0,10762.0,,,,
Mali,MLI466,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,22472.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,85.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6055.0,0.0,0.0,0.0,0.0,0.0,1857.0,411.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,86.0,,,,
Malta,MLT470,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,26.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,20.0,12.0,6.0,5.0,4.0,5.0,38.0,39.0,1.0,19.0,30.0,28.0,7.0,,,,
Mauritius,MUS480,A.1.1.1.1,Rice,tonnes,118.0,108.0,238.0,153.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,1102.0,411.0,6.0,3.0,2.0,49.0,3000.0,290.0,3351.0,105.0,21.0,0.0,0.0,2.0,107.0,22.0,83.0,63.0,319.0,40.0,442.0,79.0,143.0,817.0,298.0,1538.0,918.0,1065.0,45.0,1348.0,,,,
Mexico,MEX484,A.1.1.1.1,Rice,tonnes,0.0,0.0,11785.0,12002.0,4150.0,0.0,277.0,3212.0,59630.0,3261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,280.0,0.0,0.0,77.0,5.0,118.0,31.0,627.0,1790.0,1921.0,7468.0,8726.0,319.0,1118.0,726.0,497.0,1826.0,2726.0,2662.0,14226.0,10525.0,7314.0,5500.0,1843.0,1589.0,1682.0,,,,
Moldova,MDA498,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,76.0,14.0,4.0,182.0,,2.0,0.0,0.0,0.0,289.0,1077.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Mongolia,MNG496,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,31.0,,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montenegro,MNE499,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,3.0,3.0,22.0,,,,
Morocco,MAR504,A.1.1.1.1,Rice,tonnes,8194.0,1381.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,4.0,11.0,5.0,5.0,25.0,9.0,3.0,2.0,2.0,0.0,139.0,0.0,0.0,0.0,2.0,1977.0,3872.0,781.0,1926.0,0.0,563.0,,,,
Mozambique,MOZ508,A.1.1.1.1,Rice,tonnes,898.0,1361.0,456.0,850.0,22.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,185.0,308.0,34.0,0.0,300.0,95.0,0.0,76.0,76.0,1.0,1.0,,,,
Myanmar,MMR104,A.1.1.1.1,Rice,tonnes,712202.0,870250.0,598986.0,180363.0,243206.0,330716.0,644233.0,712293.0,393897.0,644400.0,712400.0,722600.0,745452.0,900000.0,660300.0,631200.0,667424.0,391403.0,50404.0,188100.0,268637.0,195080.0,236358.0,314592.0,971207.0,396700.0,122750.0,34300.0,120400.0,54319.0,251400.0,1009609.0,978367.0,468145.0,182232.0,213013.0,306507.0,361863.0,685655.0,837874.0,592807.0,867417.0,455302.0,484108.0,,,,
Namibia,NAM516,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,403.0,904.0,809.0,903.0,1029.0,569.0,44.0,4535.0,14.0,209.0,173.0,201.0,251.0,200.0,214.0,186.0,,,,
Nepal,NPL524,A.1.1.1.1,Rice,tonnes,247000.0,227500.0,130000.0,292500.0,58500.0,99970.0,107186.0,88330.0,31974.0,44761.0,7315.0,29544.0,36902.0,2650.0,18107.0,59077.0,20194.0,5107.0,4118.0,3188.0,480.0,4500.0,2500.0,3000.0,2300.0,2740.0,2655.0,2100.0,1633.0,24023.0,760.0,2700.0,2500.0,5740.0,0.0,0.0,0.0,0.0,0.0,2019.0,361.0,300.0,266.0,174.0,,,,
Netherlands,NLD528,A.1.1.1.1,Rice,tonnes,19346.0,15988.0,19468.0,30819.0,33039.0,52506.0,138577.0,83487.0,73617.0,76401.0,116532.0,163948.0,115317.0,116923.0,108248.0,136099.0,97926.0,123652.0,84895.0,89381.0,86596.0,84950.0,83544.0,97689.0,130453.0,96132.0,112637.0,128159.0,135165.0,123587.0,88625.0,86230.0,84224.0,115525.0,68367.0,130447.0,115754.0,137532.0,140381.0,121694.0,117152.0,138113.0,138982.0,133824.0,,,,
Netherlands Antilles,ANT530,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,82.0,15.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,21.0,130.0,153.0,374.0,0.0,219.0,190.0,216.0,61087.0,128774.0,125986.0,136547.0,67000.0,34700.0,16272.0,2306.0,10142.0,3100.0,3.0,327.0,2.0,72.0,2.0,2.0,0.0,0.0,0.0,,,,,,,
New Caledonia,NCL540,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,54.0,18.0,36.0,85.0,32.0,73.0,96.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,400.0,23.0,,,,
New Zealand,NZL554,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,4.0,83.0,82.0,71.0,66.0,58.0,37.0,28.0,4.0,97.0,65.0,32.0,11.0,67.0,43.0,115.0,45.0,73.0,96.0,174.0,199.0,36.0,131.0,588.0,284.0,502.0,103.0,278.0,239.0,728.0,230.0,207.0,210.0,,,,
Nicaragua,NIC558,A.1.1.1.1,Rice,tonnes,19796.0,8307.0,4757.0,7936.0,2582.0,1234.0,5770.0,72.0,14.0,0.0,3.0,1.0,1261.0,38.0,0.0,0.0,2323.0,0.0,0.0,10665.0,0.0,1167.0,258.0,234.0,2259.0,1329.0,2772.0,3769.0,185.0,3.0,184.0,29.0,3013.0,1317.0,1031.0,692.0,491.0,2902.0,4590.0,4117.0,6764.0,6216.0,6626.0,5659.0,,,,
Niger,NER562,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,168.0,112.0,305.0,97.0,126.0,820.0,2767.0,367.0,1006.0,15946.0,16322.0,27847.0,9849.0,37088.0,5843.0,23054.0,34121.0,,,,
Nigeria,NGA566,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13591.0,48306.0,1451.0,2.0,4368.0,2497.0,251.0,46.0,1.0,94.0,166.0,0.0,144.0,,,,
North Korea,PRK408,A.1.1.1.1,Rice,tonnes,88840.0,103000.0,100000.0,102000.0,286000.0,328000.0,92800.0,270000.0,411700.0,233700.0,227000.0,263700.0,210000.0,120000.0,150000.0,200000.0,200000.0,260000.0,243000.0,90000.0,43000.0,11000.0,5000.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Norway,NOR578,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,14.0,66.0,76.0,70.0,72.0,38.0,9.0,39.0,121.0,87.0,76.0,27.0,77.0,67.0,82.0,369.0,460.0,700.0,192.0,218.0,104.0,114.0,65.0,258.0,153.0,85.0,137.0,154.0,79.0,208.0,74.0,244.0,170.0,639.0,197.0,,,,
Oman,OMN512,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,53.0,469.0,137.0,276.0,3748.0,9675.0,3904.0,1084.0,421.0,1861.0,412.0,1520.0,995.0,3242.0,1023.0,12550.0,1417.0,4391.0,622.0,8906.0,3215.0,2605.0,4497.0,2417.0,1008.0,2520.0,1343.0,494.0,494.0,30977.0,5930.0,34090.0,7937.0,5606.0,15882.0,,,,
Pakistan,PAK586,A.1.1.1.1,Rice,tonnes,230000.0,182193.0,197980.0,788876.0,597240.0,477650.0,794548.0,960164.0,776600.0,1015012.0,1086641.0,1243665.0,951028.0,904801.0,1265000.0,718686.0,1316017.0,1270398.0,1210199.0,854320.0,743889.0,1204575.0,1511844.0,1032132.0,984325.0,1852267.0,1600524.0,1767206.0,1971601.0,1791193.0,2016273.0,2423858.0,1684326.0,1819982.0,1822739.0,2891389.0,3688742.0,3129277.0,2809320.0,2750664.0,4178838.0,3412505.0,3422723.0,3822012.0,,,,
Palestine,PSE275,A.1.1.1.1,Rice,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,971.0,1079.0,333.0,670.0,570.0,487.0,511.0,486.0,571.0,207.0,333.0,324.0,531.0,306.0,279.0,1674.0,360.0,675.0,,,,
Panama,PAN591,A.1.1.1.1,Rice,tonnes,15.0,0.0,0.0,2740.0,27.0,27.0,14.0,2.0,13767.0,11316.0,0.0,0.0,4971.0,5854.0,272.0,0.0,0.0,7.0,0.0,0.0,705.0,1104.0,200.0,267.0,0.0,0.0,651.0,2168.0,1101.0,62.0,459.0,20.0,0.0,0.0,92.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,74.0,,,,
Papua New Guinea,PNG598,A.1.1.1.1,Rice,tonnes,30.0,30.0,0.0,542.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,380.0,0.0,718.0,0.0,680.0,29.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Paraguay,PRY600,A.1.1.1.1,Rice,tonnes,1208.0,858.0,125.0,365.0,1768.0,97.0,948.0,777.0,526.0,78.0,0.0,97.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1030.0,1800.0,25.0,692.0,2361.0,900.0,0.0,9265.0,12189.0,1765.0,1295.0,14130.0,12554.0,972.0,3212.0,12038.0,37055.0,54110.0,71422.0,67559.0,121284.0,133470.0,203890.0,262064.0,366282.0,,,,
Peru,PER604,A.1.1.1.1,Rice,tonnes,0.0,223.0,0.0,53264.0,6548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,130.0,0.0,0.0,3998.0,43.0,2241.0,3290.0,2.0,135.0,205.0,148.0,48.0,132.0,148.0,17536.0,47908.0,2016.0,636.0,18361.0,29869.0,,,,
Philippines,PHL608,A.1.1.1.1,Rice,tonnes,1239.0,500.0,4680.0,3381.0,1.0,18.0,0.0,14927.0,47845.0,165290.0,260927.0,82271.0,346.0,40400.0,2858.0,58.0,18.0,111594.0,5.0,16000.0,2.0,10006.0,35100.0,1.0,0.0,0.0,0.0,0.0,40.0,294.0,224.0,13.0,2.0,131.0,113.0,196.0,71.0,606.0,820.0,163.0,172.0,395.0,228.0,2014.0,,,,
Poland,POL616,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,408.0,0.0,3687.0,8708.0,4363.0,2390.0,6313.0,338.0,374.0,0.0,1122.0,3286.0,6738.0,7139.0,7176.0,9745.0,12810.0,8531.0,13636.0,16932.0,17763.0,,,,
Portugal,PRT620,A.1.1.1.1,Rice,tonnes,58.0,508.0,414.0,512.0,3405.0,282.0,0.0,2.0,3.0,6.0,5094.0,6090.0,3061.0,1741.0,14.0,21.0,4217.0,3433.0,4445.0,16141.0,31544.0,20665.0,21592.0,9147.0,9734.0,10349.0,10316.0,13916.0,14555.0,9139.0,7350.0,7487.0,8839.0,9978.0,20372.0,13920.0,13452.0,17283.0,5627.0,22360.0,30699.0,25609.0,21129.0,30289.0,,,,
Qatar,QAT634,A.1.1.1.1,Rice,tonnes,0.0,0.0,1500.0,600.0,125.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,937.0,467.0,1878.0,552.0,1651.0,1651.0,1081.0,2500.0,300.0,1800.0,0.0,141.0,319.0,50.0,236.0,737.0,210.0,1438.0,1011.0,0.0,1.0,44.0,43.0,,,,
Rep Congo,COG178,A.1.1.1.1,Rice,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,153.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,285.0,46.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,28.0,0.0,4499.0,0.0,0.0,1000.0,0.0,300.0,0.0,0.0,0.0,,,,
